ID,kind,mean_hue,mean_sat,mean_val
haw0552,haw,17.86402205199846,160.4283731963209,142.33228948873492
haw0553,haw,17.990105143909087,165.73335221439444,143.98845010089568
haw0554,haw,17.469398103040305,159.90115527629197,141.1143544570599
haw0555,haw,17.50263529135154,166.0743955484149,142.89713546769073
haw0556,haw,18.383726555731823,162.06179048390544,146.97939942169867
haw0557,haw,16.767795084488906,166.91119264382485,139.20221505645887
haw0558,haw,16.634166082775618,166.3371789605934,140.53935828360193
haw0559,haw,14.842739477268305,165.29773655879112,136.78517413580647
haw0560,haw,14.0894673650601,171.92073146596653,134.1637750188012
haw0561,haw,14.534244394321348,168.75780814647737,132.53518641369246
haw0562,haw,14.239793990455263,172.0295858816285,132.36380557849216
haw0563,haw,14.305482527397867,170.97703305467758,133.47332584999853
haw0564,haw,14.24770571569352,174.50772973638828,133.89429354520817
haw0565,haw,14.303275109170306,171.15865564566437,134.4464441671865
haw0566,haw,15.612393960738675,171.8449453342725,135.098229871681
haw0567,haw,15.456332508913372,174.23221340699578,131.8670703112453
haw0568,haw,16.029469796221175,170.4891323220684,133.49522516692184
haw0569,haw,15.4449622761419,170.06638747209414,133.73687812668047
haw0570,haw,15.541417982710962,170.64015211535414,132.337734819275
haw0571,haw,13.651371650160735,172.2309821389958,131.90895068402313
haw0572,haw,15.583389059783336,170.10756797034716,132.74122547240108
haw0573,haw,13.982167996245892,168.41903532881946,135.73632432794798
haw0574,haw,13.907157326130992,174.21657663740714,132.5796252532073
haw0575,haw,15.297664845733632,174.9052473647765,129.5507809494499
haw0576,haw,13.856428248862334,176.05096050300483,132.13608573314343
haw0577,haw,14.118988441818024,173.7388198487877,134.8044668462675
haw0578,haw,13.48140441273616,175.60072334522394,135.42994451050336
haw0579,haw,14.365649300521548,176.40219540208244,134.2003728041272
haw0580,haw,13.726706203222124,175.2522358239249,136.92583724470379
haw0581,haw,13.521329832036862,179.0189268196007,136.89636492757933
haw0582,haw,14.55563457492518,173.5200165940676,134.65936231368715
haw0583,haw,14.913615503978342,176.6262999768893,138.5121991482056
haw0584,haw,14.918396958022717,174.5334967729024,138.51263321158754
haw0585,haw,14.253461632839064,176.79987380376485,137.86016756055668
haw0586,haw,14.803364349697938,181.1162940073606,136.10077425178807
haw0587,haw,14.020635657886006,178.12409594585628,140.38292084135094
haw0588,haw,16.436945209672484,180.7799374213516,138.6060606060606
haw0589,haw,15.640174927113703,179.4422934888241,143.36390670553936
haw0590,haw,15.989668679028316,174.66799626275693,141.3595479373293
haw0591,haw,15.5806342913776,172.78505450941526,142.01978196233895
haw0592,haw,16.96474302753903,167.60652517102264,137.0831959305385
haw0593,haw,20.729915613118607,118.46768260641092,113.97361750795957
haw0594,haw,17.81869156068669,144.04183578365053,139.36853973121674
haw0595,haw,15.38685094290881,167.41898088349265,133.97256845776286
haw0596,haw,15.414407661240974,164.1013645820585,137.59186452086647
haw0597,haw,15.29021962395323,166.93204297677357,136.7228472112498
haw0598,haw,15.178361669242658,166.35799235337183,137.40094362645408
haw0599,haw,14.859738946303846,166.95050725324737,139.0560032868746
haw0600,haw,14.34713611199107,163.42225943189874,141.22037682339985
haw0601,haw,15.942227666022832,168.59070994488152,138.092523672681
haw0602,haw,16.09039642285104,168.38944874532834,139.2762446609717
haw0603,haw,14.90632712586942,163.91510545209783,140.93871999102535
haw0604,haw,17.283922626564113,164.62469865687063,138.67960050510848
haw0605,haw,17.775258073253678,142.52230114063863,139.41673939868178
haw0606,haw,17.710525260893384,163.6909098197464,138.42154491642057
haw0607,haw,17.157032420286754,162.34096137384978,138.46000962978815
haw0608,haw,17.96953691700913,159.07706098132775,141.9794798245856
haw0609,haw,19.07149003211537,160.24188329394656,144.39058353026724
haw0610,haw,19.56942082798348,158.14792194422273,146.18269308625696
haw0611,haw,19.391143126008245,153.7439169205951,145.29746594371753
haw0612,haw,19.91449002725321,146.77022887875938,142.38439090273255
haw0613,haw,18.827689404699104,145.46528425922168,142.13869050034492
haw0614,haw,19.72086147737328,141.6211614406871,140.63303049267356
haw0615,haw,19.56311406077168,136.95971327564143,140.0412735593294
haw0616,haw,18.02137974645428,144.17023999518202,139.28858140865427
haw0617,haw,20.92258904671184,136.90969927894471,141.4807075505824
haw0618,haw,23.634745612848867,130.5853036938408,140.76860183287738
haw0619,haw,25.341078456427294,129.72510094556606,140.33298236647073
haw0620,haw,27.58955248418953,125.44136698926972,141.56485855519142
haw0621,haw,28.01675637145012,126.62641142987016,141.3076271449085
haw0622,haw,24.967806149035955,125.19505992704534,140.39345492443982
haw0623,haw,25.03723124765428,130.20959734062518,140.24406198059086
haw0624,haw,25.6753727674914,132.81444098530778,140.7625539352231
haw0625,haw,26.6984375367673,126.2819963762148,141.21859190060474
haw0626,haw,26.73387443504157,127.45349776113925,141.27063474586046
haw0627,haw,18.39550810909312,146.92961489400474,137.52912591872683
haw0628,haw,28.60135886883351,125.00226838199552,140.20244769219136
haw0629,haw,27.00684586400281,126.99260646687698,140.9003570802664
haw0630,haw,26.29306205671816,128.36830623855826,143.1130087806803
haw0631,haw,25.55809268805365,125.764013312647,144.86676092287672
haw0632,haw,27.13920078021456,124.705606541799,143.81078546600315
haw0633,haw,26.039060119678744,129.65458910704058,142.4198140226439
haw0634,haw,25.99292707529817,130.64307838367057,143.0177416483712
haw0635,haw,24.79076702260607,129.10764795407022,144.9519419938381
haw0636,haw,24.159073291490586,130.65856067615212,145.4470380835688
haw0637,haw,23.42046281080789,131.77741709544463,144.70074890223862
haw0638,haw,18.098019905397138,142.81264455287464,139.25311488129879
haw0639,haw,26.492300840767083,127.10340220515796,142.81781130649537
haw0640,haw,26.548858365348785,124.28596759479358,145.29313734308144
haw0641,haw,26.52257843033696,124.29173708672228,145.2363077004331
haw0642,haw,27.830088518052857,124.7366810175131,144.25287969418727
haw0643,haw,25.932725289456044,126.32969733608442,145.09572748419654
haw0644,haw,25.829021357123548,126.27956204379562,145.79937821032712
haw0645,haw,25.08067693654746,129.44494760171833,144.6292582154486
haw0646,haw,25.67016783059248,124.11907242622212,145.86365172336113
haw0647,haw,27.66292325230305,126.9190159287673,144.31216686693162
haw0648,haw,26.17954936284669,127.71131884121876,144.99282743213251
haw0649,haw,19.64126928006364,143.68899986741505,137.4146373801211
haw0650,haw,25.846103192952675,128.57560947057274,144.5468114372677
haw0651,haw,24.423336021015945,124.85626966993524,146.44610762868365
haw0652,haw,24.748732047210503,127.91169360572592,143.38672165078762
haw0653,haw,24.686517315794884,127.3444832665365,141.93453910183948
haw0654,haw,25.883858230704146,119.6808122590956,145.99396446366455
haw0655,haw,26.32335780567098,132.66938661269833,135.94417292828385
haw0656,haw,26.53001045660509,116.79965144649704,142.93246775880098
haw0657,haw,25.352469822789143,126.5829466655252,141.51966441229348
haw0658,haw,24.80034314036983,128.35858168647138,141.4809366461206
haw0659,haw,25.22980631137678,135.4574389628537,139.10367581415207
haw0660,haw,19.98234271190975,138.9227419330866,138.8488875016721
haw0661,haw,24.434881032655813,132.62673795074335,142.3415695340847
haw0662,haw,26.678196568116256,121.36770182970598,144.68109484404837
haw0663,haw,27.393605799943547,120.21110962546985,145.23703406575447
haw0664,haw,26.10084561570332,124.7247164300754,141.7726176730286
haw0665,haw,24.56767762953769,128.15403609473574,143.47515254938463
haw0666,haw,23.717245083558147,131.64099903563277,143.2788364115773
haw0667,haw,24.62794355121814,128.72483325142176,144.73452222144212
haw0668,haw,22.65257122129524,133.9844164178688,145.09429671586818
haw0669,haw,22.170490100971456,135.69216685567503,145.0419325308448
haw0670,haw,22.933311378231515,130.5447335199517,146.09610845820296
haw0671,haw,19.94864709098701,140.13625145930928,137.92121946533862
haw0672,haw,23.342766400503365,133.27873739719254,145.2136297583557
haw0673,haw,21.68479894380539,134.28079046054015,145.39160662368855
haw0674,haw,23.51418545511373,132.47358251999603,144.29280143204193
haw0675,haw,22.11588377508492,134.46317912816482,145.4913009299773
haw0676,haw,22.44446881946882,132.98348835848836,144.4699017199017
haw0677,haw,22.035219715931813,133.2999600112561,144.47201528458655
haw0678,haw,22.50464541039486,133.53066272510634,144.79578293264154
haw0679,haw,22.47618690129425,136.66972463289392,143.3089246569172
haw0680,haw,22.33631323403976,138.39687356472672,142.62494258906895
haw0681,haw,21.617636834787007,136.67336619896346,143.41674567058527
haw0682,haw,19.336869824065943,139.46710936406774,138.92696765001463
haw0683,haw,21.6149672939207,134.91541370865238,145.4785937935952
haw0684,haw,21.195297481145563,131.41683508322242,147.2478927391926
haw0685,haw,19.42594638599756,129.46684499234362,144.12457599193658
haw0686,haw,20.49292985047973,129.78323619656803,140.91855122814422
haw0687,haw,24.052899003518927,125.024928470418,141.24014207254908
haw0688,haw,23.14245814463573,127.09833840910169,142.06602180739432
haw0689,haw,23.896392840456897,122.0658600634757,143.7699247635772
haw0690,haw,22.08518423156668,124.98886073204775,140.27741113655767
haw0691,haw,22.88262796605589,126.03482244203016,139.09453543051728
haw0692,haw,24.29414556962025,123.5684203586498,140.12286392405062
haw0693,haw,19.862471542006773,138.81931256593924,139.14874507190848
haw0694,haw,26.016828310025552,122.33024699837898,140.60613512102645
haw0695,haw,25.77360705413448,126.72405885725206,139.6976331522481
haw0696,haw,25.557881958179312,125.87839810129172,138.22191153001515
haw0697,haw,26.036989576659217,123.55349971089684,138.79325217608726
haw0698,haw,22.95521654752254,124.34592330557398,138.39912054437812
haw0699,haw,22.8106851934785,123.2689211924618,140.25495346106828
haw0700,haw,22.72815873168852,125.76851628758672,140.06575269853508
haw0701,haw,23.249430384398657,125.35165494769336,139.9849082490139
haw0702,haw,24.39092817694334,127.87257458445328,142.54523207766678
haw0703,haw,26.21417142857143,124.1086924369748,141.2140369747899
haw0704,haw,19.811314697747925,139.06888334650336,137.71355195574873
haw0705,haw,24.618679474567443,131.06505410566518,140.29950813031653
haw0706,haw,24.884363419798834,130.5717531321687,139.08791026998412
haw0707,haw,23.885885545089703,125.95273860248224,139.64930000309505
haw0708,haw,25.42290753518025,120.15535935238974,141.12035736006544
haw0709,haw,24.96881766122341,122.57946336429308,139.90656427689754
haw0710,haw,25.22036877568957,123.9958275259004,138.4523583356267
haw0711,haw,25.341030597495777,124.05962767532174,137.52501610852795
haw0712,haw,26.58514146069737,123.05500300980208,138.90405469753736
haw0713,haw,26.901256461867224,123.0861700524043,136.96461157860202
haw0714,haw,31.30241662882801,116.04255082992783,137.91137682256192
haw0715,haw,19.7572723176288,138.33506483753067,137.85679417213237
haw0716,haw,30.097620106963525,119.29810861610264,139.25002043021493
haw0717,haw,28.77258474070792,122.50004260467968,139.90431841033418
haw0718,haw,27.348777415852336,125.42852551574376,140.13500108577634
haw0719,haw,27.9183345149152,125.91153587464323,142.10414280780208
haw0720,haw,27.70162251827277,128.4550999602578,139.06156584244812
haw0721,haw,26.78799405699556,127.82498567950738,140.59067556923958
haw0722,haw,25.12586297176461,126.3397107987272,139.99675353445846
haw0723,haw,26.272071571647395,127.27743271221532,140.35696611624502
haw0724,haw,24.489437742792884,125.44211817624208,140.3931138826416
haw0725,haw,26.032093374091865,126.455563936639,139.42335940291397
haw0726,haw,19.73918836068666,138.40625589511413,137.95685955480099
haw0727,haw,26.864225508905854,125.7107824427481,139.41287372773536
haw0728,haw,24.94460154837513,127.12765595784464,139.89451114922812
haw0729,haw,25.75904702155984,125.86242406622496,140.5168316680183
haw0730,haw,26.190924560408394,128.38521189530832,140.026869783648
haw0731,haw,27.02698224852071,126.59151084812623,141.23907692307694
haw0732,haw,27.4866836316012,127.1685247967109,140.19647549340607
haw0733,haw,26.60876012500797,126.47028668920213,140.90054372090057
haw0734,haw,26.73366469834774,125.80179323789808,140.3951648634932
haw0735,haw,27.285534151182844,125.12493898669096,139.86456672415477
haw0736,haw,26.43592632136462,130.5476128424787,139.54199699030676
haw0737,haw,20.95779739171531,137.51788884773083,137.7761115865575
haw0738,haw,25.51837390711647,131.600141370112,139.50063532401524
haw0739,haw,25.27541214157356,131.6217673255723,138.91406446684204
haw0740,haw,24.73616576009409,133.30847393135414,139.4521822600033
haw0741,haw,25.169975942804864,132.60844373665842,138.55480635652086
haw0742,haw,25.63073304251133,128.2642203404328,141.26920708237105
haw0743,haw,25.45473487871888,131.38016820561077,138.51465707732248
haw0744,haw,26.29429338450016,129.46817642454997,137.83961557558467
haw0745,haw,26.03783237116009,129.22803927352408,138.188108381442
haw0746,haw,26.145751304055192,128.4316590947333,138.6961972067979
haw0747,haw,26.507687288787768,126.30514939605848,138.82093385083814
haw0748,haw,20.011618247551745,136.42972305748282,138.44407913980507
haw0749,haw,27.32189543827897,126.29538891859652,141.12368063839415
haw0750,haw,27.769653972903697,128.30713108751374,139.43850238008056
haw0751,haw,27.27955756390369,128.0463259593984,138.96716294597692
haw0752,haw,24.191900389888065,125.58240892130968,139.64324822873434
haw0753,haw,24.761232487427403,123.32045004515363,136.87168907778855
haw0754,haw,26.790595468339703,123.67753982106076,138.88146453449062
haw0755,haw,27.26190568630953,122.48583275742916,139.1420218507101
haw0756,haw,27.80305836943801,122.63391798361532,140.00121683730808
haw0757,haw,27.23394422689729,124.36753491764034,137.3111038888977
haw0758,haw,27.38391136034156,123.78458205222157,138.53892721161046
haw0759,haw,20.123346952868733,138.29005006617945,137.7033550094953
haw0760,haw,28.034113946172667,121.45558274107732,139.8161948036817
haw0761,haw,29.174191035119364,123.66389742808023,136.7810692479019
haw0762,haw,27.26995050008211,122.91030583598558,138.65426692420178
haw0763,haw,27.56561174500321,123.8014274310936,139.17566636928518
haw0764,haw,27.537731890197072,123.35963863530196,140.28420652578404
haw0765,haw,26.281589356063883,126.24297206124038,138.9454749903673
haw0766,haw,25.450025384187665,129.694317971199,137.88204814131336
haw0767,haw,25.14333802171405,126.5865954454225,138.3684040014539
haw0768,haw,25.795675151435454,130.2507047810042,137.2591210579523
haw0769,haw,25.58744590849419,128.48044602194454,138.64550817652875
haw0770,haw,20.77426349633617,133.7073924530183,139.9953267534021
haw0771,haw,26.16872721176816,129.53294497296844,137.62335191316373
haw0772,haw,26.257969463763946,127.06220832133008,139.54204699781883
haw0773,haw,26.1381633356306,127.31766023432117,139.2693573397657
haw0774,haw,26.983603705873737,126.70255053464186,140.04148967335578
haw0775,haw,27.288695512045766,126.87695503093134,139.5114996553237
haw0776,haw,27.19150183886669,125.65652986168706,139.76737289200534
haw0777,haw,27.27359836187509,125.44646779316923,140.31912808351638
haw0778,haw,29.67565070075466,121.95051080650956,142.46238513270703
haw0779,haw,28.09054494565628,123.19366813873782,141.23178835695072
haw0780,haw,28.06019446798157,123.45335872547128,141.23413340939788
haw0781,haw,20.947867238124395,130.9009260676565,140.244094086433
haw0782,haw,28.29402173913044,124.69865007012622,141.06550666199158
haw0783,haw,28.2280395206294,124.32391364010611,140.85625285884183
haw0784,haw,28.02446554490169,125.06537514457337,140.85436331753908
haw0785,haw,28.083629908874418,124.49443316725105,140.94694153727187
haw0786,haw,26.644834696775067,125.86876309918192,140.5243475762288
haw0787,haw,25.933280202359708,128.2164192033819,139.35331519950103
haw0788,haw,25.89011771286197,129.20902719514572,138.22156967431928
haw0789,haw,25.98894451785814,129.2259208248804,138.59382270282342
haw0790,haw,24.086529733550755,127.38085292676462,139.75667729678926
haw0791,haw,23.407881454843697,128.25447146777705,139.1226854042459
haw0792,haw,19.885358379136218,135.01567016960507,139.18025037531484
haw0793,haw,23.225786173659355,131.1473219322706,137.61963862606984
haw0794,haw,24.066458915279416,131.43132901684078,137.75946587441268
haw0795,haw,23.343734653624765,129.232773819587,140.05788350843295
haw0796,haw,23.230061745312675,129.05103258153446,140.1623111770301
haw0797,haw,23.1066004799404,134.2838492259445,138.14785456246588
haw0798,haw,22.245186136071887,135.42582581496683,138.17485400206115
haw0799,haw,22.200373527617003,136.69075796519903,139.1243458643836
haw0800,haw,21.37655912991602,135.7423798816025,140.15339360286356
haw0801,haw,21.61434995227834,136.45031535653493,141.8922572837028
haw0802,haw,21.024192396383896,139.1890700569353,140.5105605779238
haw0803,haw,19.544332886829785,135.50065746623574,139.01764713111228
haw0804,haw,21.10178770949721,137.6139156932453,141.73491112239716
haw0805,haw,20.40377533219908,139.4441560958801,142.0226670686796
haw0806,haw,20.319378805780243,141.61714986821775,140.44735526674543
haw0807,haw,20.24192661811185,142.71030873528468,140.14776006596125
haw0808,haw,20.422534873400263,143.04978830076882,139.08315641754524
haw0809,haw,20.03573658111403,141.2812636191239,140.1309084912661
haw0810,haw,19.96594812197614,143.6148296790555,139.53377488335445
haw0811,haw,19.763617626243185,143.29842684910415,140.85638013881473
haw0812,haw,19.46501519355265,146.0385255648038,140.38908706566258
haw0813,haw,20.444457666448503,144.16290831201286,142.08869816148032
haw0814,haw,20.090189460765515,116.2030221676766,114.29802868758149
haw0815,haw,19.29364826826582,137.67387100722067,137.9283196671154
haw0816,haw,19.15994461008745,139.5511545802717,137.4921468581195
haw0817,haw,19.3768125845645,137.31203105140156,138.65877625770477
haw0818,haw,19.73616508296696,135.4721599773082,139.3782584030634
haw0819,haw,20.007314072491788,136.5752700528614,138.04327605553829
haw0820,haw,19.014624693795472,136.52017598381534,136.06565268789686
haw0821,haw,19.364736354763632,137.5299557045972,137.23322655722114
haw0822,haw,19.701320829300872,135.11725256600738,140.01368537273558
haw0823,haw,19.70377030162413,133.2227813225058,139.5947650812065
haw0824,haw,19.119581022133666,137.57451936022403,136.436426301901
haw0825,haw,18.94530426665864,131.81894553009545,123.38610701273674
haw0826,haw,18.3646080931184,139.1290173876716,139.0499301323883
haw0827,haw,20.174677061078963,136.32109961940606,136.39235133490854
haw0828,haw,20.122543431985168,131.78788711117215,136.6553869395042
haw0829,haw,20.61299601408084,132.6065445779172,136.9387182051036
haw0830,haw,19.64912324000148,133.35423325147772,138.98193417821489
haw0831,haw,19.898702235039654,135.20206766917292,137.4584534967556
haw0832,haw,20.01559198737664,129.73338503918055,137.91132892942153
haw0833,haw,21.22738808790972,128.59015065608295,137.4702737728819
haw0834,haw,22.04539141142947,130.12023712358777,136.46615690822915
haw0835,haw,20.13075661980228,132.43578915991853,139.09675095633165
haw0836,haw,19.03794023689642,134.6335204490778,128.67221002537238
haw0837,haw,20.302005805966047,132.7151851099669,137.7950589556429
haw0838,haw,21.51915677394124,121.67179280154414,139.73620800585363
haw0839,haw,20.64325490574225,130.99250277228677,139.2388385323755
haw0840,haw,20.108219381320936,132.40028683761528,138.50419129101655
haw0841,haw,20.07572968390457,132.13914254571878,139.40864720842922
haw0842,haw,19.014895522754323,134.91136305076012,138.19997300646617
haw0843,haw,19.33648822594079,137.64863330052245,136.54896393326771
haw0844,haw,19.790463548306544,132.6795378974069,139.6868190361034
haw0845,haw,19.79315276114113,136.76262008947123,139.36784657882515
haw0846,haw,19.545114851647515,134.75365170842556,140.18748755432173
haw0847,haw,19.430859538784063,134.3053249475891,133.23665967854646
haw0848,haw,20.21772398789728,137.4254957365407,139.00055012377786
haw0849,haw,19.88737038331585,137.6046254223465,138.11193056041012
haw0850,haw,20.38755952309914,136.0934945280519,138.48971846618372
haw0851,haw,19.683797451727308,138.04094969131748,136.9963768115942
haw0852,haw,20.76451221625368,132.61517934500085,139.7707387512274
haw0853,haw,20.26169212069968,133.64573270623052,136.58977963325054
haw0854,haw,20.981425842754632,134.02326157658356,134.56393578029014
haw0855,haw,20.34911824345083,132.9593429326342,136.7138541261291
haw0856,haw,21.044416710202977,130.4390394922699,134.21965519243048
haw0857,haw,23.50625959663517,127.2368755710881,135.74323878783312
haw0858,haw,18.63681475133387,142.12355900809996,133.1009869239488
haw0859,haw,23.353866172864223,132.95262499374405,135.86910565036786
haw0860,haw,22.646857315896057,134.80611124779983,135.97144993091962
haw0861,haw,21.60700746052101,135.23831543869173,137.2281964635071
haw0862,haw,20.13018229190558,137.3236117099843,138.1710534765736
haw0863,haw,21.803991277967388,135.37703830109973,138.89215017064848
haw0864,haw,20.907820966847293,139.0192772112472,138.16976575500277
haw0865,haw,20.445518851487908,139.98198480730363,138.45325458220086
haw0866,haw,20.78163699455629,140.67981622434866,137.8294655784646
haw0867,haw,21.035840155731208,140.15599808475733,138.1845618882409
haw0868,haw,21.445179291881907,133.4713924814298,140.1577089853324
haw0869,haw,18.05303532991309,136.9097574001845,139.56259204712813
haw0870,haw,20.269034589237645,139.15039326160587,138.42937053892604
haw0871,haw,20.74631477255692,136.69619567933108,140.12117527524694
haw0872,haw,20.22953080656712,136.8387130997533,141.38762609518253
haw0873,haw,20.76472617748809,139.48697792821775,139.22046605309538
haw0874,haw,21.52380272710837,135.2636236476264,139.86000019030763
haw0875,haw,20.99009850767467,139.61557658946344,139.49453693276928
haw0876,haw,20.75300255018359,141.9340655852195,140.19412082156123
haw0877,haw,20.17073117048906,142.792138046397,140.75849584011974
haw0878,haw,19.20975827900299,146.75431308400218,139.79328971214724
haw0879,haw,19.114407890199324,148.12509828264018,140.55919718601282
haw0880,haw,17.835400373526323,143.8748832730244,137.8532741916657
haw0881,haw,18.333988789151785,147.9791233065618,139.94974271231024
haw0882,haw,17.321080270067515,151.36764851590257,137.8090418831123
haw0883,haw,18.34777757882123,150.95630914174737,136.83464415090702
haw0884,haw,16.606402318174982,152.95403288637388,133.34998154754584
haw0885,haw,15.933193394906242,156.69539602574866,134.2689896445564
haw0886,haw,14.937997141661011,159.20907739169348,135.18898240244835
haw0887,haw,15.085923245817485,161.74877075795527,134.15194668645825
haw0888,haw,15.58838520856969,164.93873625018497,132.63807362830696
haw0889,haw,15.35872629961674,161.2411656452076,135.47206604872613
haw0890,haw,15.93667596049336,166.26315706567112,134.51574437250918
haw0891,haw,19.646771037181995,150.71147792053094,156.48865537876853
haw0892,haw,21.4223871450943,146.46763804725268,159.29130523592292
haw0893,haw,19.613939105613703,139.3635143400843,144.52013388609487
haw0894,haw,21.63298513644103,136.015176476002,143.45542312824998
haw0895,haw,21.245513629775097,136.97205779211671,142.85618366297282
haw0896,haw,21.7521020585677,133.44867638401996,143.62706801268703
haw0897,haw,21.469011847605834,134.74001898537762,143.87843881779514
haw0898,haw,22.65060804946314,132.13172292058786,145.6025297198194
haw0899,haw,21.444779116465863,132.22924128948225,145.23677593255906
haw0900,haw,21.65090036235216,135.31043647801056,144.76175805175933
haw0901,haw,21.381253394766908,137.05396040531176,143.17575059466952
haw0902,haw,21.560672689469907,137.0510128981214,143.9774604868535
haw0903,haw,21.92496387964068,136.90355340578344,144.692149841908
haw0904,haw,19.47467853087952,141.4560240804795,145.0820901433739
haw0905,haw,21.705744489384216,138.0308732929205,142.33441452488555
haw0906,haw,22.82311520906443,136.28785063877612,144.25054473726462
haw0907,haw,21.11792721199552,137.12889313047148,141.84689926037404
haw0908,haw,21.15759265629809,135.27415762886784,144.20735637594828
haw0909,haw,22.036417564501715,136.97477877409915,144.23492668362488
haw0910,haw,20.62991395642564,136.73101515629935,145.27153062835492
haw0911,haw,20.89959621289157,138.1673593902716,144.3956916211707
haw0912,haw,20.968484562159823,139.45800730307772,143.08759756301612
haw0913,haw,20.52068073248408,139.25722531847134,142.42580613057325
haw0914,haw,21.253992896790795,137.0234895046894,146.19887922417644
haw0915,haw,18.68154574132492,145.38891955835962,143.754587276551
haw0916,haw,20.3219897168543,137.77934339754313,145.44469986966473
haw0917,haw,19.7254164769177,139.54533323448737,144.73068002499392
haw0918,haw,20.51039511616076,136.01339664236053,145.49263467299758
haw0919,haw,20.449476380311072,135.64789416065932,142.96622807923492
haw0920,haw,19.89399555226093,141.75772903675926,145.3564514019099
haw0921,haw,20.36287232466076,139.4943688210513,145.4949298219616
haw0922,haw,19.86995515695068,139.32830442289196,145.1357110578093
haw0923,haw,21.362551561579256,139.94724853814424,146.18647160146867
haw0924,haw,19.710980364689128,142.90832574537134,145.51976372253742
haw0925,haw,20.183466245744643,139.03531504364318,147.4667993827524
haw0926,haw,18.41792638141601,138.539442594016,143.10234292709313
haw0927,haw,19.01140499590985,144.44677470983652,145.50649088904433
haw0928,haw,18.660587172858307,145.77926125296597,144.74034068775012
haw0929,haw,18.566240113640468,140.78501005188457,144.48999024907005
haw0930,haw,18.385368689862737,143.2129258060103,145.7958525240549
haw0931,haw,18.613932350547163,142.21250113050556,146.17707108618976
haw0932,haw,18.94690952039092,146.0334985294458,143.93640721613673
haw0933,haw,19.36719382392384,142.5111935339672,146.87377221490618
haw0934,haw,19.19717496690192,136.04796981853292,145.93125553708478
haw0935,haw,19.361321594380698,137.8838012075726,145.7642467104472
haw0936,haw,18.792044460351548,138.3064801558896,145.18668973196532
haw0937,haw,18.67351391683813,141.1625251543175,143.85599294548578
haw0938,haw,19.221743999221,137.11446516383467,144.76332830225425
haw0939,haw,19.19882291018709,135.94860041150295,144.39499497583617
haw0940,haw,19.372096519582048,137.71942419003233,142.68185747575734
haw0941,haw,20.06398525189872,137.28225907113847,142.46703280876437
haw0942,haw,20.26181646305992,135.8240619546248,142.9124945462478
haw0943,haw,19.67233925121884,138.0541256554135,141.7058136326005
haw0944,haw,19.856445934304656,138.21754560095883,142.1561294430503
haw0945,haw,19.80411994594397,137.93270389714746,141.90748383797802
haw0946,haw,19.66631441970953,136.26087526091018,142.23862256884098
haw0947,haw,19.863117114468302,136.1999325487076,141.77006892138465
haw0948,haw,18.29508909694956,144.8601268498943,144.6179764421625
haw0949,haw,20.06112736020491,135.43240857721398,142.16067565462694
haw0950,haw,20.74082657080389,132.24321358674734,142.2665023460723
haw0951,haw,21.54085158111934,129.87716534173612,142.36784817415506
haw0952,haw,22.006484801498853,131.63507445811933,141.15893012888847
haw0953,haw,23.185233734103043,131.8083423759712,141.8275011936282
haw0954,haw,21.911166478264548,130.21621642405088,140.71543590098509
haw0955,haw,22.205797503895344,131.8013606701532,139.99988429675568
haw0956,haw,22.299983517389155,130.63382702677248,141.24861271358716
haw0957,haw,21.96427434412617,133.05765838632237,141.42521446579303
haw0958,haw,20.773982533915536,133.1612112929569,141.83531382287256
haw0959,haw,18.799667036625973,144.5308232398784,144.77041210249482
haw0960,haw,20.8342613163645,136.3536575331194,141.35331011090082
haw0961,haw,20.537287165793945,134.54433540243437,142.03666296771507
haw0962,haw,20.38301840533772,135.32584978022172,141.92249969353625
haw0963,haw,19.26611358620977,132.68874130824,140.80981179997502
haw0964,haw,19.656165468737925,134.81267872323983,143.162696112528
haw0965,haw,19.617584386917702,137.67524832537453,143.55788795034584
haw0966,haw,18.61483237656336,146.25038958963225,142.8977610250536
haw0967,haw,20.08930526044685,145.87368810765565,139.91341510527332
haw0968,haw,17.95026159145612,149.30824553564997,143.99811192943517
haw0969,haw,19.00880631782285,138.3859553434464,142.7860689733538
haw0970,haw,20.136863337186533,138.50712448984407,145.16153955035506
haw0971,haw,19.714442776699585,134.7941280509374,142.42461208998174
haw0972,haw,20.85315704165073,134.6664299113078,143.53546777395326
haw0973,haw,21.585990994591427,134.34538495013277,143.22438032309344
haw0974,haw,22.83893857179649,134.75177393142278,142.74019342291058
haw0975,haw,23.922880420499343,131.39189487516427,144.6285308804205
haw0976,haw,22.51765217391304,133.59604347826087,143.63719130434782
haw0977,haw,22.458354970734497,133.14730449324472,144.83038331206268
haw0978,haw,23.64394591374003,131.7523749627619,143.5798632948264
haw0979,haw,23.90844768978976,131.23165890301732,143.67737630618154
haw0980,haw,24.76804214052033,129.4177441969154,143.58828283221686
haw0981,haw,19.608839235525576,143.7337689713322,142.56186762225968
haw0982,haw,24.1211756520431,134.15586039602098,141.9170443220068
haw0983,haw,24.699336759497186,129.21480658379053,143.4102194596847
haw0984,haw,24.691576016012533,128.10786702636847,142.36445914193717
haw0985,haw,26.392415049134662,125.52664179903972,146.2089367628583
haw0986,haw,25.968058797497463,127.1962375155107,144.49204723931172
haw0987,haw,27.619627781225823,126.61517271869342,146.59770955372858
haw0988,haw,28.32521639955401,123.20022810257808,145.7431718174158
